Answer using only only word - plum or clementine and not peach. Which is more similar in meaning to peach?,Clementine
Answer using only only word - Granny Smith apple or olive and not squash ball. Which is more similar in meaning to squash ball?,Apple
Answer using only only word - radish or cantaloupe and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,cantaloupe
Answer using only only word - brussel sprout or soccer ball and not super ball. Which is more similar in meaning to super ball?,Soccer ball
Answer using only only word - tennis ball or nectarine and not plum. Which is more similar in meaning to plum?,Similar in meaning to plum would be nectarine
Answer using only only word - crab apple or nectarine and not super ball. Which is more similar in meaning to super ball?,Nectarine
Answer using only only word - pingpong ball or tomato and not walnut. Which is more similar in meaning to walnut?,Pingpong ball
Answer using only only word - baseball or grape and not croquet ball. Which is more similar in meaning to croquet ball?,baseball
Answer using only only word - baseball or golfball and not yoga ball. Which is more similar in meaning to yoga ball?,baseball
Answer using only only word - rubber ball or plum and not lime. Which is more similar in meaning to lime?,Plum
Answer using only only word - super ball or lime and not cherry. Which is more similar in meaning to cherry?,Lime
Answer using only only word - Granny Smith apple or super ball and not tomato. Which is more similar in meaning to tomato?,apple
Answer using only only word - basketball or pumpkin and not nectarine. Which is more similar in meaning to nectarine?,Pumpkin
Answer using only only word - super ball or grapefruit and not onion. Which is more similar in meaning to onion?,grapefruit
Answer using only only word - Granny Smith apple or clementine and not croquet ball. Which is more similar in meaning to croquet ball?,Neither
Answer using only only word - orange or tomato and not plum. Which is more similar in meaning to plum?,Tomato
Answer using only only word - cantaloupe or basketball and not softball. Which is more similar in meaning to softball?,Cantaloupe
Answer using only only word - pumpkin or wiffle ball and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,pumpkin
Answer using only only word - pingpong ball or softball and not globe. Which is more similar in meaning to globe?,softball
Answer using only only word - croquet ball or plum and not soccer ball. Which is more similar in meaning to soccer ball?,Plum
Answer using only only word - billiard ball or wiffle ball and not radish. Which is more similar in meaning to radish?,wiffle ball
Answer using only only word - orange or crab apple and not cantaloupe. Which is more similar in meaning to cantaloupe?,Orange
Answer using only only word - medicine ball or crab apple and not globe. Which is more similar in meaning to globe?,ball
Answer using only only word - watermelon or globe and not wiffle ball. Which is more similar in meaning to wiffle ball?,watermelon
Answer using only only word - orange or brussel sprout and not pingpong ball. Which is more similar in meaning to pingpong ball?,Orange
Answer using only only word - medicine ball or crab apple and not baseball. Which is more similar in meaning to baseball?,crab apple
Answer using only only word - crab apple or grapefruit and not olive. Which is more similar in meaning to olive?,Crab apple
Answer using only only word - super ball or grape and not medicine ball. Which is more similar in meaning to medicine ball?,Grape
Answer using only only word - squash ball or baseball and not bowling ball. Which is more similar in meaning to bowling ball?,baseball
Answer using only only word - bowling ball or croquet ball and not globe. Which is more similar in meaning to globe?,ball
Answer using only only word - basketball or grape and not blueberry. Which is more similar in meaning to blueberry?,grape
Answer using only only word - pea or croquet ball and not golfball. Which is more similar in meaning to golfball?,Croquet ball
Answer using only only word - squash ball or globe and not olive. Which is more similar in meaning to olive?,Globe
Answer using only only word - watermelon or plum and not squash ball. Which is more similar in meaning to squash ball?,plum
Answer using only only word - olive or hocky ball and not super ball. Which is more similar in meaning to super ball?,hockey ball
Answer using only only word - medicine ball or nectarine and not golfball. Which is more similar in meaning to golfball?,Nectarine
Answer using only only word - cherry or pea and not beach ball. Which is more similar in meaning to beach ball?,Cherry
Answer using only only word - yoga ball or marble and not medicine ball. Which is more similar in meaning to medicine ball?,ball
Answer using only only word - radish or yoga ball and not lemon. Which is more similar in meaning to lemon?,Radish
Answer using only only word - MacIntosh apple or kiwi and not lime. Which is more similar in meaning to lime?,Kiwi
Answer using only only word - tennis ball or blueberry and not orange. Which is more similar in meaning to orange?,Tennis ball
Answer using only only word - pumpkin or golfball and not orange. Which is more similar in meaning to orange?,pumpkin
Answer using only only word - tomato or bowling ball and not brussel sprout. Which is more similar in meaning to brussel sprout?,Tomato
Answer using only only word - medicine ball or pingpong ball and not crab apple. Which is more similar in meaning to crab apple?,pingpong
